id,street,street_number,city,postal_code,lat,lon,name
1,Friedrich-Viehbacher-Allee,5,Regensburg,93055,48.98832966683645,12.14155631710349,Zilk Immobilien- + Verwaltungs-GmbH
2,Friedrich-Viehbacher-Allee,3,Regensburg,93055,48.98892086702966,12.141649489071922,Fahrschul-Zentrum Burgweinting UG (haftungsbeschränkt)
3,Friedrich-Viehbacher-Allee,3,Regensburg,93055,48.98892086702966,12.141649489071922,Aquaristik Walther GmbH
4,Neupfarrplatz,8,Regensburg,93047,49.01823147691124,12.097392038288373,Jende GmbH + Co. KG
5,Schopperplatz,6,Regensburg,93059,49.024290523263325,12.086604968865585,Tennisbau- + -betriebsgesellschaft der Regensburger Turnerschaft GmbH
6,Kaulbachweg,31,Regensburg,93051,49.002658289034464,12.075987299788997,Sportgemeinschaft Post/Süd Regensburg e.V.
7,Am Kreuzhof,3,Regensburg,93055,49.00679030055655,12.177313600879698,Seltenhofer GmbH
8,Erzbischof-Buchberger-Allee,12,Regensburg,93051,49.004711000040665,12.078867237510233,"Hammedinger Radio-, Fernseh- Video GmbH"
9,Cranachweg,16,Regensburg,93051,49.006915700057206,12.064527249974498,BFK Bau GmbH
10,Merianweg,4,Regensburg,93051,49.005926076604,12.062189112081034,Roadhouse Company Betriebs GmbH + Co. KG
11,Merianweg,4,Regensburg,93051,49.005926076604,12.062189112081034,Roadhouse-Company Verwaltungs GmbH
12,Merianweg,4,Regensburg,93051,49.005926076604,12.062189112081034,autogaszentrum ostbayern GmbH
13,Merianweg,4,Regensburg,93051,49.00542871447806,12.06229174300331,Roadhouse Company Betriebs GmbH + Co. KG
14,Merianweg,4,Regensburg,93051,49.00542871447806,12.06229174300331,Roadhouse-Company Verwaltungs GmbH
15,Merianweg,4,Regensburg,93051,49.00542871447806,12.06229174300331,autogaszentrum ostbayern GmbH
16,Cranachweg,10,Regensburg,93051,49.00629885004192,12.06490557505384,Kunstverlag Maximilian Liebl - Inhaber: Dipl.-Kfm. Walter J. Liebl
17,Merianweg,1,Regensburg,93051,49.00486192505616,12.063196025035827,Dental-Keramik Poljakow + Müller GmbH
18,Cranachweg,3,Regensburg,93051,49.00611683338655,12.064488266699506,S. Penka Steuerberatungsgesellschaft mbH
19,Cranachweg,3,Regensburg,93051,49.00611683338655,12.064488266699506,Penka + Partner Rechtsanwälte Steuerberater
20,Cranachweg,3,Regensburg,93051,49.00611683338655,12.064488266699506,Armin Freudenberg e.K.
21,Cranachweg,3,Regensburg,93051,49.00611683338655,12.064488266699506,A+O Handelsgesellschaft mbH
22,Cranachweg,3,Regensburg,93051,49.00611683338655,12.064488266699506,Lang Immobilien GmbH
23,Cranachweg,3,Regensburg,93051,49.00611683338655,12.064488266699506,Dr. Weinelt + Kollegen KG Treuhandgesellschaft
24,Cranachweg,3,Regensburg,93051,49.00611683338655,12.064488266699506,DGW Grundstücks GmbH + Co. KG
25,Cranachweg,3,Regensburg,93051,49.00611683338655,12.064488266699506,DGW Geschäftsführungsgesellschaft mbH
26,Cranachweg,8,Regensburg,93051,49.00603985004756,12.065081400019498,Gründerforum Bayern UG (haftungsbeschränkt)
27,Cranachweg,8,Regensburg,93051,49.00603985004756,12.065081400019498,Quindi Institut GmbH
28,Cranachweg,8,Regensburg,93051,49.00603985004756,12.065081400019498,StaF GmbH
29,Cranachweg,8,Regensburg,93051,49.00603985004756,12.065081400019498,Peringenio GmbH
30,Cranachweg,4,Regensburg,93051,49.00564513004219,12.065591349993134,DELTATIME GmbH
31,Cranachweg,4,Regensburg,93051,49.00564513004219,12.065591349993134,ETS ELEKTRO-TECHNIK-SCHÖN GmbH
32,Merianweg,3,Regensburg,93051,49.00473075008982,12.062850300137324,FINANZ + KONZEPT GmbH
33,Merianweg,3,Regensburg,93051,49.00473075008982,12.062850300137324,MehrWert Management GmbH
34,Merianweg,3,Regensburg,93051,49.00473075008982,12.062850300137324,KAG Erneuerbare Energien GmbH
35,Merianweg,3,Regensburg,93051,49.00473075008982,12.062850300137324,Konzept AG
36,Merianweg,3,Regensburg,93051,49.00473075008982,12.062850300137324,ASF Baudienstleistung GmbH
37,Cranachweg,1,Regensburg,93051,49.00592845005195,12.06410293349103,Dallmeier GmbH
38,Cranachweg,1,Regensburg,93051,49.00592845005195,12.06410293349103,Dallmeier electronic GmbH + Co. KG
39,Am Vitusbach,19,Regensburg,93051,49.00225445004389,12.086271150042371,TVS Semmelmann OHG
40,Am Vitusbach,17,Regensburg,93051,49.002366400047066,12.0864485500478,Weindinger Gastro GmbH
41,Donauerweg,5,Regensburg,93049,49.014900050026725,12.053564599999408,MEGIST Consulting GmbH
42,Raseliusweg,2,Regensburg,93049,49.01663037502671,12.051436424999697,Mihalovits Invest GmbH
43,Weichser Weg,5,Regensburg,93059,49.02587829328238,12.116305575545244,E.K. Center Apotheke Joachim Bettge
44,Weichser Weg,5,Regensburg,93059,49.02587829328238,12.116305575545244,Meyerhofer: Die grüne Bar e.K.
45,Weichser Weg,5,Regensburg,93059,49.02587829328238,12.116305575545244,Luisa Retail GmbH
46,Weichser Weg,5,Regensburg,93059,49.02587829328238,12.116305575545244,Saturn Electro-Handelsgesellschaft mbH
47,Weichser Weg,5,Regensburg,93059,49.02587829328238,12.116305575545244,Meyerhofer GmbH
48,Weichser Weg,5,Regensburg,93059,49.02587829328238,12.116305575545244,Tom + Peter Gastro Verwaltungs-GmbH
49,Weichser Weg,5,Regensburg,93059,49.02587829328238,12.116305575545244,Tom + Peter Gastro GmbH + Co. KG
50,Weichser Weg,5,Regensburg,93059,49.02587829328238,12.116305575545244,DIMASE GmbH + Co. Regensburg KG
51,Weichser Weg,5,Regensburg,93059,49.02587829328238,12.116305575545244,Center Italia GmbH + Co. KG
52,Weichser Weg,5,Regensburg,93059,49.02587829328238,12.116305575545244,Baumgartner Optik Donau-Einkaufszentrum e.K.
53,Weichser Weg,5,Regensburg,93059,49.02587829328238,12.116305575545244,Center Italia Verwaltungs-GmbH
54,Weichser Weg,5,Regensburg,93059,49.02587829328238,12.116305575545244,Marc Aurel Apotheke im Donaueinkaufszentrum e.K.
55,Weichser Weg,5,Regensburg,93059,49.02587829328238,12.116305575545244,Sport-Tahedl GmbH
56,Weichser Weg,5,Regensburg,93059,49.02587829328238,12.116305575545244,Papeterie Nagel GmbH
57,Weichser Weg,5,Regensburg,93059,49.02587829328238,12.116305575545244,Donau-Einkaufszentrum GmbH
58,Weichser Weg,5,Regensburg,93059,49.02587829328238,12.116305575545244,Bretthauer GmbH + Co. Vermietungs- und Verpachtungs KG
59,Weichser Weg,5,Regensburg,93059,49.02587829328238,12.116305575545244,Toys + more Regensburg GmbH
60,Weichser Weg,5,Regensburg,93059,49.02587829328238,12.116305575545244,Bretthauer GmbH
61,Weichser Weg,5,Regensburg,93059,49.02587829328238,12.116305575545244,Kleeblatt e.K.
62,Weichser Weg,5,Regensburg,93059,49.02587829328238,12.116305575545244,Vereinigung der Kaufleute im Donau-Einkaufszentrum e.V.
63,Weichser Weg,5,Regensburg,93059,49.02587829328238,12.116305575545244,VENTURA MODE Textilhandels KG
64,Weichser Weg,5,Regensburg,93059,49.02587829328238,12.116305575545244,SMA Supermarkt Anlage Vermögensverwaltung KG
65,Weichser Weg,5,Regensburg,93059,49.02587829328238,12.116305575545244,Penni Moden GmbH
66,Weichser Weg,5,Regensburg,93059,49.02587829328238,12.116305575545244,Landspezialitäten e. kruschwitz e.K.
67,Weichser Weg,5,Regensburg,93059,49.02587829328238,12.116305575545244,Fritz Sachs
68,Weichser Weg,5,Regensburg,93059,49.02587829328238,12.116305575545244,bunte truhe Kunstgewerbe - exklusive Geschenke GmbH
69,Weichser Weg,5,Regensburg,93059,49.02587829328238,12.116305575545244,Fleiner GmbH + Co. KG
70,Weichser Weg,5,Regensburg,93059,49.02587829328238,12.116305575545244,bunte truhe kunstgewerbeexklusive Geschenke GmbH
71,Weichser Weg,5,Regensburg,93059,49.02587829328238,12.116305575545244,Kräuter Hex Ingrid Weilbach
72,Weichser Weg,5,Regensburg,93059,49.02587829328238,12.116305575545244,Reisecenter Sommer e.K.
73,Weichser Weg,5,Regensburg,93059,49.02587829328238,12.116305575545244,Reformhaus Vilsmeier e.K.
74,Weichser Weg,5,Regensburg,93059,49.02587829328238,12.116305575545244,VITTORIO SPORTSWEAR GmbH
75,Weichser Weg,5,Regensburg,93059,49.02587829328238,12.116305575545244,Fleiner Verwaltungs GmbH
76,Weichser Weg,5,Regensburg,93059,49.02587829328238,12.116305575545244,Fielmann AG + Co. im Donau-Einkaufszentrum KG
77,Weichser Weg,5,Regensburg,93059,49.02587829328238,12.116305575545244,Die Insel Fitness + Wellness GmbH
78,Weichser Weg,5,Regensburg,93059,49.02587829328238,12.116305575545244,Baumgartner Optik DEZ KG
79,Weichser Weg,5,Regensburg,93059,49.02587829328238,12.116305575545244,Glöckl der regensburger GmbH
80,Emmeramsplatz,5,Regensburg,93047,49.01443813078348,12.092961037591596,Thurn und Taxis Beteiligungs GmbH + Co. KG
81,Emmeramsplatz,5,Regensburg,93047,49.01443813078348,12.092961037591596,Thurn und Taxis Schloss St. Emmeram Grundstücksverwaltungs GmbH + Co. KG
82,Emmeramsplatz,5,Regensburg,93047,49.01443813078348,12.092961037591596,SWK SachWertKontor UG (haftungsbeschränkt)
83,Emmeramsplatz,5,Regensburg,93047,49.01443813078348,12.092961037591596,ibi Research an der Universität Regensburg GmbH
84,Emmeramsplatz,5,Regensburg,93047,49.01443813078348,12.092961037591596,"Thurn + Taxis Vermietungs-GmbH, Gesellschaft für Verwaltung + Verwertung von Immobilien"
85,Emmeramsplatz,5,Regensburg,93047,49.01443813078348,12.092961037591596,Thurn und Taxis Brauerei-Immobilien GmbH + Co. KG
86,Emmeramsplatz,5,Regensburg,93047,49.01443813078348,12.092961037591596,Thurn und Taxis Forst GmbH + Co. KG
87,Emmeramsplatz,5,Regensburg,93047,49.01443813078348,12.092961037591596,Thurn und Taxis Immobilien Service GmbH + Co. Objekt Galgenberg KG
88,Emmeramsplatz,5,Regensburg,93047,49.01443813078348,12.092961037591596,Thurn + Taxis Immobilien Service GmbH
89,Emmeramsplatz,5,Regensburg,93047,49.01443813078348,12.092961037591596,Thurn und Taxis Grundstücksverwaltungs-GmbH + Co. Objekt Bajuwarenstrasse-KG
90,Emmeramsplatz,5,Regensburg,93047,49.01443813078348,12.092961037591596,Thurn und Taxis Grundstücksverwaltungs-GmbH
91,Emmeramsplatz,5,Regensburg,93047,49.01443813078348,12.092961037591596,Thurn + Taxis Schlösser Beteiligungs GmbH
92,Emmeramsplatz,5,Regensburg,93047,49.01443813078348,12.092961037591596,Thurn + Taxis Forst Beteiligungs-GmbH
93,Emmeramsplatz,5,Regensburg,93047,49.01443813078348,12.092961037591596,Thurn + Taxis Vermögensverwaltungs-GmbH
94,Emmeramsplatz,5,Regensburg,93047,49.01443813078348,12.092961037591596,Thurn + Taxis Unternehmensbeteiligungs GmbH
95,Emmeramsplatz,5,Regensburg,93047,49.01443813078348,12.092961037591596,Thurn + Taxis Immobilien Service GmbH + Co. Objekt Galgenberg KG
96,Emmeramsplatz,5,Regensburg,93047,49.01443813078348,12.092961037591596,Thurn + Taxis Forst GmbH + Co. KG
97,Emmeramsplatz,5,Regensburg,93047,49.01443813078348,12.092961037591596,Deutsche Industriegesellschaft mbH
98,Emmeramsplatz,5,Regensburg,93047,49.01443813078348,12.092961037591596,Thurn + Taxis Immobilien Service GmbH + Co. Grundstücksentwicklungs-KG
99,Emmeramsplatz,5,Regensburg,93047,49.01443813078348,12.092961037591596,"Thurn + Taxis Vermietungs-GmbH, Gesellschaft für Verwaltung"
100,Emmeramsplatz,5,Regensburg,93047,49.01443813078348,12.092961037591596,Thurn + Taxis Brauerei-Immobilien GmbH + Co. KG
101,Emmeramsplatz,5,Regensburg,93047,49.01443813078348,12.092961037591596,Thurn + Taxis Grundstücksverwaltungs-GmbH + Co. Bajuwarenstrasse-KG
102,Emmeramsplatz,5,Regensburg,93047,49.01443813078348,12.092961037591596,Thurn + Taxis Grundstücksverwaltungs-GmbH
103,Emmeramsplatz,5,Regensburg,93047,49.01443813078348,12.092961037591596,Thurn + Taxis Brauerei-Immobilien Beteiligungs-GmbH
104,Emmeramsplatz,5,Regensburg,93047,49.01443813078348,12.092961037591596,Thurn + Taxis Forstverwaltungs oHG
105,Emmeramsplatz,5,Regensburg,93047,49.01443813078348,12.092961037591596,KPWT KIRSCHNER LÖFFLER WIRTSCHAFTSTREUHAND GMBH Wirtschaftprüfungsgesellschaft
106,Emmeramsplatz,5,Regensburg,93047,49.01443813078348,12.092961037591596,TTL International AG
107,Emmeramsplatz,5,Regensburg,93047,49.01467357237906,12.091926061218292,Thurn und Taxis Beteiligungs GmbH + Co. KG
108,Emmeramsplatz,5,Regensburg,93047,49.01467357237906,12.091926061218292,Thurn und Taxis Schloss St. Emmeram Grundstücksverwaltungs GmbH + Co. KG
109,Emmeramsplatz,5,Regensburg,93047,49.01467357237906,12.091926061218292,SWK SachWertKontor UG (haftungsbeschränkt)
110,Emmeramsplatz,5,Regensburg,93047,49.01467357237906,12.091926061218292,ibi Research an der Universität Regensburg GmbH
111,Emmeramsplatz,5,Regensburg,93047,49.01467357237906,12.091926061218292,"Thurn + Taxis Vermietungs-GmbH, Gesellschaft für Verwaltung + Verwertung von Immobilien"
112,Emmeramsplatz,5,Regensburg,93047,49.01467357237906,12.091926061218292,Thurn und Taxis Brauerei-Immobilien GmbH + Co. KG
113,Emmeramsplatz,5,Regensburg,93047,49.01467357237906,12.091926061218292,Thurn und Taxis Forst GmbH + Co. KG
114,Emmeramsplatz,5,Regensburg,93047,49.01467357237906,12.091926061218292,Thurn und Taxis Immobilien Service GmbH + Co. Objekt Galgenberg KG
115,Emmeramsplatz,5,Regensburg,93047,49.01467357237906,12.091926061218292,Thurn + Taxis Immobilien Service GmbH
116,Emmeramsplatz,5,Regensburg,93047,49.01467357237906,12.091926061218292,Thurn und Taxis Grundstücksverwaltungs-GmbH + Co. Objekt Bajuwarenstrasse-KG
117,Emmeramsplatz,5,Regensburg,93047,49.01467357237906,12.091926061218292,Thurn und Taxis Grundstücksverwaltungs-GmbH
118,Emmeramsplatz,5,Regensburg,93047,49.01467357237906,12.091926061218292,Thurn + Taxis Schlösser Beteiligungs GmbH
119,Emmeramsplatz,5,Regensburg,93047,49.01467357237906,12.091926061218292,Thurn + Taxis Forst Beteiligungs-GmbH
120,Emmeramsplatz,5,Regensburg,93047,49.01467357237906,12.091926061218292,Thurn + Taxis Vermögensverwaltungs-GmbH
121,Emmeramsplatz,5,Regensburg,93047,49.01467357237906,12.091926061218292,Thurn + Taxis Unternehmensbeteiligungs GmbH
122,Emmeramsplatz,5,Regensburg,93047,49.01467357237906,12.091926061218292,Thurn + Taxis Immobilien Service GmbH + Co. Objekt Galgenberg KG
123,Emmeramsplatz,5,Regensburg,93047,49.01467357237906,12.091926061218292,Thurn + Taxis Forst GmbH + Co. KG
124,Emmeramsplatz,5,Regensburg,93047,49.01467357237906,12.091926061218292,Deutsche Industriegesellschaft mbH
125,Emmeramsplatz,5,Regensburg,93047,49.01467357237906,12.091926061218292,Thurn + Taxis Immobilien Service GmbH + Co. Grundstücksentwicklungs-KG
126,Emmeramsplatz,5,Regensburg,93047,49.01467357237906,12.091926061218292,"Thurn + Taxis Vermietungs-GmbH, Gesellschaft für Verwaltung"
127,Emmeramsplatz,5,Regensburg,93047,49.01467357237906,12.091926061218292,Thurn + Taxis Brauerei-Immobilien GmbH + Co. KG
128,Emmeramsplatz,5,Regensburg,93047,49.01467357237906,12.091926061218292,Thurn + Taxis Grundstücksverwaltungs-GmbH + Co. Bajuwarenstrasse-KG
129,Emmeramsplatz,5,Regensburg,93047,49.01467357237906,12.091926061218292,Thurn + Taxis Grundstücksverwaltungs-GmbH
130,Emmeramsplatz,5,Regensburg,93047,49.01467357237906,12.091926061218292,Thurn + Taxis Brauerei-Immobilien Beteiligungs-GmbH
131,Emmeramsplatz,5,Regensburg,93047,49.01467357237906,12.091926061218292,Thurn + Taxis Forstverwaltungs oHG
132,Emmeramsplatz,5,Regensburg,93047,49.01467357237906,12.091926061218292,KPWT KIRSCHNER LÖFFLER WIRTSCHAFTSTREUHAND GMBH Wirtschaftprüfungsgesellschaft
133,Emmeramsplatz,5,Regensburg,93047,49.01467357237906,12.091926061218292,TTL International AG
134,Emmeramsplatz,5,Regensburg,93047,49.015142081989566,12.09188282751266,Thurn und Taxis Beteiligungs GmbH + Co. KG
135,Emmeramsplatz,5,Regensburg,93047,49.015142081989566,12.09188282751266,Thurn und Taxis Schloss St. Emmeram Grundstücksverwaltungs GmbH + Co. KG
136,Emmeramsplatz,5,Regensburg,93047,49.015142081989566,12.09188282751266,SWK SachWertKontor UG (haftungsbeschränkt)
137,Emmeramsplatz,5,Regensburg,93047,49.015142081989566,12.09188282751266,ibi Research an der Universität Regensburg GmbH
138,Emmeramsplatz,5,Regensburg,93047,49.015142081989566,12.09188282751266,"Thurn + Taxis Vermietungs-GmbH, Gesellschaft für Verwaltung + Verwertung von Immobilien"
139,Emmeramsplatz,5,Regensburg,93047,49.015142081989566,12.09188282751266,Thurn und Taxis Brauerei-Immobilien GmbH + Co. KG
140,Emmeramsplatz,5,Regensburg,93047,49.015142081989566,12.09188282751266,Thurn und Taxis Forst GmbH + Co. KG
141,Emmeramsplatz,5,Regensburg,93047,49.015142081989566,12.09188282751266,Thurn und Taxis Immobilien Service GmbH + Co. Objekt Galgenberg KG
142,Emmeramsplatz,5,Regensburg,93047,49.015142081989566,12.09188282751266,Thurn + Taxis Immobilien Service GmbH
143,Emmeramsplatz,5,Regensburg,93047,49.015142081989566,12.09188282751266,Thurn und Taxis Grundstücksverwaltungs-GmbH + Co. Objekt Bajuwarenstrasse-KG
144,Emmeramsplatz,5,Regensburg,93047,49.015142081989566,12.09188282751266,Thurn und Taxis Grundstücksverwaltungs-GmbH
145,Emmeramsplatz,5,Regensburg,93047,49.015142081989566,12.09188282751266,Thurn + Taxis Schlösser Beteiligungs GmbH
146,Emmeramsplatz,5,Regensburg,93047,49.015142081989566,12.09188282751266,Thurn + Taxis Forst Beteiligungs-GmbH
147,Emmeramsplatz,5,Regensburg,93047,49.015142081989566,12.09188282751266,Thurn + Taxis Vermögensverwaltungs-GmbH
148,Emmeramsplatz,5,Regensburg,93047,49.015142081989566,12.09188282751266,Thurn + Taxis Unternehmensbeteiligungs GmbH
149,Emmeramsplatz,5,Regensburg,93047,49.015142081989566,12.09188282751266,Thurn + Taxis Immobilien Service GmbH + Co. Objekt Galgenberg KG
150,Emmeramsplatz,5,Regensburg,93047,49.015142081989566,12.09188282751266,Thurn + Taxis Forst GmbH + Co. KG
151,Emmeramsplatz,5,Regensburg,93047,49.015142081989566,12.09188282751266,Deutsche Industriegesellschaft mbH
152,Emmeramsplatz,5,Regensburg,93047,49.015142081989566,12.09188282751266,Thurn + Taxis Immobilien Service GmbH + Co. Grundstücksentwicklungs-KG
153,Emmeramsplatz,5,Regensburg,93047,49.015142081989566,12.09188282751266,"Thurn + Taxis Vermietungs-GmbH, Gesellschaft für Verwaltung"
154,Emmeramsplatz,5,Regensburg,93047,49.015142081989566,12.09188282751266,Thurn + Taxis Brauerei-Immobilien GmbH + Co. KG
155,Emmeramsplatz,5,Regensburg,93047,49.015142081989566,12.09188282751266,Thurn + Taxis Grundstücksverwaltungs-GmbH + Co. Bajuwarenstrasse-KG
156,Emmeramsplatz,5,Regensburg,93047,49.015142081989566,12.09188282751266,Thurn + Taxis Grundstücksverwaltungs-GmbH
157,Emmeramsplatz,5,Regensburg,93047,49.015142081989566,12.09188282751266,Thurn + Taxis Brauerei-Immobilien Beteiligungs-GmbH
158,Emmeramsplatz,5,Regensburg,93047,49.015142081989566,12.09188282751266,Thurn + Taxis Forstverwaltungs oHG
159,Emmeramsplatz,5,Regensburg,93047,49.015142081989566,12.09188282751266,KPWT KIRSCHNER LÖFFLER WIRTSCHAFTSTREUHAND GMBH Wirtschaftprüfungsgesellschaft
160,Emmeramsplatz,5,Regensburg,93047,49.015142081989566,12.09188282751266,TTL International AG
161,Im Gewerbepark,C35,Regensburg,93059,49.02944560018359,12.125363200031108,NWA Partnerservice Ltd.
162,Im Gewerbepark,C25,Regensburg,93059,49.02988871270774,12.124867075033068,Östergrens Elmotor GmbH
163,Im Gewerbepark,C25,Regensburg,93059,49.02988871270774,12.124867075033068,Süd-West-Park Grundstücksverwaltungsgesellschaft mbH
164,Im Gewerbepark,C25,Regensburg,93059,49.02988871270774,12.124867075033068,Rastpark Grundstücksverwaltungsgesellschaft mbH
165,Im Gewerbepark,C25,Regensburg,93059,49.02988871270774,12.124867075033068,KBL Technology Management GmbH
166,Im Gewerbepark,C25,Regensburg,93059,49.02988871270774,12.124867075033068,PAB HRConsulting Josef Dantinger e.K.
167,Im Gewerbepark,C25,Regensburg,93059,49.02988871270774,12.124867075033068,EUROLINE DE GmbH
168,Im Gewerbepark,C25,Regensburg,93059,49.02988871270774,12.124867075033068,Clive GmbH
169,Im Gewerbepark,C25,Regensburg,93059,49.02988871270774,12.124867075033068,Office Centre F18 Verwaltungs GmbH
170,Weinweg,55,Regensburg,93049,49.02759262008957,12.060047720005045,Heart Chor e.V.
171,Weinweg,53,Regensburg,93049,49.02758322010269,12.06101048001533,arsvidendi.com GmbH
172,Clermont-Ferrand-Allee,36,Regensburg,93049,49.02398700022782,12.063574599903651,Samadia GmbH + Co. KG
173,Clermont-Ferrand-Allee,36,Regensburg,93049,49.02398700022782,12.063574599903651,PS Verwaltungs UG (haftungsbeschränkt)
174,Clermont-Ferrand-Allee,36,Regensburg,93049,49.02398700022782,12.063574599903651,PLANA Solar GmbH + Co. KG
175,Clermont-Ferrand-Allee,36,Regensburg,93049,49.02398700022782,12.063574599903651,RIS Sportreisen GmbH
176,Clermont-Ferrand-Allee,36,Regensburg,93049,49.02398700022782,12.063574599903651,rtech engineering UG (haftungsbeschränkt)
177,Clermont-Ferrand-Allee,36,Regensburg,93049,49.02398700022782,12.063574599903651,ConXL e.K.
178,Clermont-Ferrand-Allee,34,Regensburg,93049,49.02416420037072,12.064196332844608,Unicando GmbH
179,Clermont-Ferrand-Allee,34,Regensburg,93049,49.02416420037072,12.064196332844608,Heicando Verwaltungs GmbH
